id_int,id,location_type,net_type,parent_station,route_type,stop_code,stop_id,stop_name,unique_agency_id,wheelchair_boarding,x,y,zone_id
6900,4691680124,,walk,,,,,,,,-83.0720451,42.3320891,
6901,4691680125,,walk,,,,,,,,-83.0720712,42.3320802,
6902,4691680126,,walk,,,,,,,,-83.0711965,42.3324725,
6903,4691680128,,walk,,,,,,,,-83.0716239,42.332335,
6904,4691680132,,walk,,,,,,,,-83.0721027,42.3321905,
6905,4691680140,,walk,,,,,,,,-83.0720203,42.3329631,
6906,4691680141,,walk,,,,,,,,-83.0719881,42.3329687,
6907,4691680142,,walk,,,,,,,,-83.0719538,42.3329751,
6908,4691680143,,walk,,,,,,,,-83.0715288,42.333052,
6909,4691680144,,walk,,,,,,,,-83.0715698,42.3330446,
6910,4691680145,,walk,,,,,,,,-83.0712439,42.3324576,
6911,4691680147,,walk,,,,,,,,-83.0710952,42.3325024,
6912,4691680149,,walk,,,,,,,,-83.0706636,42.3326441,
6913,4691680151,,walk,,,,,,,,-83.0702464,42.3327686,
6914,4691680152,,walk,,,,,,,,-83.0702627,42.3327416,
6915,4691680153,,walk,,,,,,,,-83.0702723,42.3327599,
6916,4691680154,,walk,,,,,,,,-83.0704811,42.3331339,
6917,4691680155,,walk,,,,,,,,-83.0705123,42.3331899,
6918,4691680157,,walk,,,,,,,,-83.0709265,42.3331147,
6919,4691680159,,walk,,,,,,,,-83.0713579,42.3330616,
6920,4691680160,,walk,,,,,,,,-83.0714058,42.3330568,
6921,4691680161,,walk,,,,,,,,-83.0710492,42.3325174,
6922,4691680162,,walk,,,,,,,,-83.0710376,42.3324985,
6923,4691680163,,walk,,,,,,,,-83.0714709,42.3330582,
6924,4691680164,,walk,,,,,,,,-83.0711586,42.3324837,
6925,4691680165,,walk,,,,,,,,-83.0710174,42.3324621,
6926,4691680166,,walk,,,,,,,,-83.0712124,42.332401,
6927,4691680167,,walk,,,,,,,,-83.0710374,42.3323969,
6928,4691680168,,walk,,,,,,,,-83.0709895,42.3324119,
6929,4691680170,,walk,,,,,,,,-83.0706016,42.3325331,
6930,4691680172,,walk,,,,,,,,-83.0701794,42.3326651,
6931,4691680173,,walk,,,,,,,,-83.070221,42.332669,
6932,4691680174,,walk,,,,,,,,-83.0702126,42.3326547,
6933,4691680175,,walk,,,,,,,,-83.0697852,42.3318944,
6934,4691680176,,walk,,,,,,,,-83.0697665,42.3318695,
6935,4691680177,,walk,,,,,,,,-83.0697513,42.3318477,
6936,4691680178,,walk,,,,,,,,-83.0695952,42.3315532,
6937,4691680179,,walk,,,,,,,,-83.0710992,42.3323772,
6938,4691680180,,walk,,,,,,,,-83.0702407,42.3327053,
6939,4691680181,,walk,,,,,,,,-83.0720696,42.3321326,
6940,4691680182,,walk,,,,,,,,-83.072206,42.332165,
6941,4691680183,,walk,,,,,,,,-83.0722653,42.3321504,
6942,4691680184,,walk,,,,,,,,-83.0723243,42.3321356,
6943,4691680185,,walk,,,,,,,,-83.0723972,42.3321178,
6944,4691680186,,walk,,,,,,,,-83.072502,42.3320922,
6945,4691680187,,walk,,,,,,,,-83.0721378,42.3320477,
6946,4691680188,,walk,,,,,,,,-83.0721965,42.3320191,
6947,4691680189,,walk,,,,,,,,-83.0722488,42.3320023,
6948,4691680190,,walk,,,,,,,,-83.0723212,42.3319834,
6949,4691680191,,walk,,,,,,,,-83.0724246,42.3319565,
6950,4691680192,,walk,,,,,,,,-83.0729524,42.3328325,
6951,4691680193,,walk,,,,,,,,-83.0734898,42.333764,
6952,4691680196,,walk,,,,,,,,-83.0727526,42.3329165,
6953,4691680197,,walk,,,,,,,,-83.0726574,42.3328366,
6954,4691680198,,walk,,,,,,,,-83.0725773,42.3327812,
6955,4691680199,,walk,,,,,,,,-83.0729058,42.3327617,
6956,4691680200,,walk,,,,,,,,-83.0728829,42.3327204,
6957,4691680201,,walk,,,,,,,,-83.0741912,42.33372,
6958,4691680202,,walk,,,,,,,,-83.0735356,42.3339101,
6959,4691680203,,walk,,,,,,,,-83.0737288,42.3342569,
6960,4691680204,,walk,,,,,,,,-83.0743733,42.3340454,
6961,4691680205,,walk,,,,,,,,-83.073722,42.3342447,
6962,4691680206,,walk,,,,,,,,-83.0737043,42.3342508,
6963,4691680207,,walk,,,,,,,,-83.0735572,42.3342974,
6964,4691680211,,walk,,,,,,,,-83.0727131,42.334173,
6965,4691680212,,walk,,,,,,,,-83.0735642,42.3342793,
6966,4691680213,,walk,,,,,,,,-83.0735489,42.3342836,
6967,4691680215,,walk,,,,,,,,-83.0728976,42.3344847,
6968,4691680216,,walk,,,,,,,,-83.0728598,42.3344983,
6969,4691680217,,walk,,,,,,,,-83.0728182,42.3345132,
6970,4691680219,,walk,,,,,,,,-83.0729336,42.3345988,
6971,4691680221,,walk,,,,,,,,-83.0724687,42.3346187,
6972,4691680222,,walk,,,,,,,,-83.0723115,42.334344,
6973,4691680224,,walk,,,,,,,,-83.0726547,42.3342146,
6974,4691680225,,walk,,,,,,,,-83.0726809,42.3341978,
6975,4691680226,,walk,,,,,,,,-83.073446,42.3339381,
6976,4691680227,,walk,,,,,,,,-83.0733586,42.3339676,
6977,4691680228,,walk,,,,,,,,-83.0736467,42.3342644,
6978,4691680229,,walk,,,,,,,,-83.0737072,42.3343719,
6979,4691680230,,walk,,,,,,,,-83.0737518,42.3342915,
6980,4691680231,,walk,,,,,,,,-83.0744351,42.3340254,
6981,4691680232,,walk,,,,,,,,-83.0761225,42.3334859,
6982,4691680233,,walk,,,,,,,,-83.0762264,42.3334548,
6983,4691680234,,walk,,,,,,,,-83.0767539,42.3332789,
6984,4691680235,,walk,,,,,,,,-83.0767231,42.3330831,
6985,4691680236,,walk,,,,,,,,-83.0768205,42.3332576,
6986,4691680237,,walk,,,,,,,,-83.0767884,42.3332686,
6987,4691680238,,walk,,,,,,,,-83.0766494,42.3330934,
6988,4691680239,,walk,,,,,,,,-83.0761188,42.3331791,
6989,4691680240,,walk,,,,,,,,-83.0760769,42.3331876,
6990,4691680241,,walk,,,,,,,,-83.0760157,42.3331974,
6991,4691680242,,walk,,,,,,,,-83.0759533,42.3332067,
6992,4691680247,,walk,,,,,,,,-83.0742419,42.333696,
6993,4691680248,,walk,,,,,,,,-83.0742124,42.3337122,
6994,4691680249,,walk,,,,,,,,-83.074396,42.3340381,
6995,4691680250,,walk,,,,,,,,-83.0749619,42.3339879,
6996,4691680251,,walk,,,,,,,,-83.0749394,42.333995,
6997,4691680252,,walk,,,,,,,,-83.0748956,42.3340075,
6998,4691680253,,walk,,,,,,,,-83.0748328,42.3340262,
6999,4691680254,,walk,,,,,,,,-83.0758541,42.3336992,
7000,4691680255,,walk,,,,,,,,-83.0761726,42.3335919,
7001,4691680256,,walk,,,,,,,,-83.0762894,42.3335553,
7002,4691680257,,walk,,,,,,,,-83.0768043,42.3333905,
7003,4691680258,,walk,,,,,,,,-83.0768511,42.3333775,
7004,4691680259,,walk,,,,,,,,-83.076227,42.3335735,
7005,4691680260,,walk,,,,,,,,-83.0758097,42.3337119,
7006,4691680261,,walk,,,,,,,,-83.0753868,42.333857,
7007,4691680262,,walk,,,,,,,,-83.0753046,42.3338747,
7008,4691680263,,walk,,,,,,,,-83.074494,42.3341369,
7009,4691680264,,walk,,,,,,,,-83.0744317,42.3341563,
7010,4691680265,,walk,,,,,,,,-83.0762695,42.333441,
7011,4691680266,,walk,,,,,,,,-83.076104,42.3334937,
7012,4691680267,,walk,,,,,,,,-83.0759368,42.3332113,
7013,4691680268,,walk,,,,,,,,-83.0761684,42.3334706,
7014,4691680269,,walk,,,,,,,,-83.0766876,42.3330884,
7015,4691680270,,walk,,,,,,,,-83.0819626,42.3334421,
7016,4691680271,,walk,,,,,,,,-83.0816494,42.3334265,
7017,4691680272,,walk,,,,,,,,-83.0817299,42.3335174,
7018,4691680273,,walk,,,,,,,,-83.0816831,42.3334281,
7019,4691680274,,walk,,,,,,,,-83.0818945,42.3334387,
7020,4691680275,,walk,,,,,,,,-83.081718,42.3334948,
7021,4691680276,,walk,,,,,,,,-83.0816839,42.3335043,
7022,4691680277,,walk,,,,,,,,-83.0822927,42.3334449,
7023,4691680278,,walk,,,,,,,,-83.0817371,42.3336072,
7024,4691680279,,walk,,,,,,,,-83.0817622,42.3335821,
7025,4691680280,,walk,,,,,,,,-83.0817729,42.3335987,
7026,4691680281,,walk,,,,,,,,-83.0825725,42.3350031,
7027,4691680282,,walk,,,,,,,,-83.0816276,42.3336437,
7028,4691680284,,walk,,,,,,,,-83.0804916,42.3340081,
7029,4691680287,,walk,,,,,,,,-83.0796301,42.3342751,
7030,4691680290,,walk,,,,,,,,-83.0799956,42.3349291,
7031,4691680293,,walk,,,,,,,,-83.0808262,42.3346739,
7032,4691680294,,walk,,,,,,,,-83.0804503,42.3340209,
7033,4691680295,,walk,,,,,,,,-83.0804226,42.3339722,
7034,4691680296,,walk,,,,,,,,-83.0804687,42.3338884,
7035,4691680297,,walk,,,,,,,,-83.0815767,42.3335497,
7036,4691680299,,walk,,,,,,,,-83.0815939,42.3336549,
7037,4691680300,,walk,,,,,,,,-83.0824244,42.335111,
7038,4691680301,,walk,,,,,,,,-83.0825398,42.3350131,
7039,4691680303,,walk,,,,,,,,-83.0814328,42.335385,
7040,4691680304,,walk,,,,,,,,-83.0814213,42.335364,
7041,4691680305,,walk,,,,,,,,-83.0806193,42.3339619,
7042,4691680306,,walk,,,,,,,,-83.0806094,42.3339477,
7043,4691680309,,walk,,,,,,,,-83.0802258,42.333291,
7044,4691680310,,walk,,,,,,,,-83.081499,42.3334092,
7045,4691680311,,walk,,,,,,,,-83.0815762,42.3334184,
7046,4691680312,,walk,,,,,,,,-83.0816355,42.3335248,
7047,4691680313,,walk,,,,,,,,-83.0817489,42.3335572,
7048,4691680314,,walk,,,,,,,,-83.0816899,42.3336229,
7049,4691680315,,walk,,,,,,,,-83.0821116,42.3334395,
7050,4691680316,,walk,,,,,,,,-83.0830221,42.3334613,
7051,4691680317,,walk,,,,,,,,-83.0823983,42.3334478,
7052,4691680318,,walk,,,,,,,,-83.0823491,42.3334479,
7053,4691680319,,walk,,,,,,,,-83.0823011,42.3334453,
7054,4691680325,,walk,,,,,,,,-83.0847122,42.3334923,
7055,4691680332,,walk,,,,,,,,-83.0865114,42.3337931,
7056,4691680333,,walk,,,,,,,,-83.0865546,42.3338113,
7057,4691680334,,walk,,,,,,,,-83.0866703,42.3338525,
7058,4691680335,,walk,,,,,,,,-83.0864635,42.3337772,
7059,4691680336,,walk,,,,,,,,-83.0855837,42.3335652,
7060,4691680337,,walk,,,,,,,,-83.0858016,42.3339567,
7061,4691680349,,walk,,,,,,,,-83.0866192,42.3338871,
7062,4691680350,,walk,,,,,,,,-83.0866302,42.3338382,
7063,4691680354,,walk,,,,,,,,-83.0869263,42.3344294,
7064,4691680355,,walk,,,,,,,,-83.0869442,42.334462,
7065,4691680356,,walk,,,,,,,,-83.0869639,42.3344939,
7066,4691680357,,walk,,,,,,,,-83.0874333,42.3352612,
7067,4691680358,,walk,,,,,,,,-83.0869929,42.3345413,
7068,4691680359,,walk,,,,,,,,-83.0866796,42.3346386,
7069,4691680363,,walk,,,,,,,,-83.0863431,42.3349552,
7070,4691680364,,walk,,,,,,,,-83.0861603,42.334605,
7071,4691680367,,walk,,,,,,,,-83.0868927,42.3343751,
7072,4691680368,,walk,,,,,,,,-83.0874717,42.3353234,
7073,4691680369,,walk,,,,,,,,-83.0878805,42.3360062,
7074,4691680370,,walk,,,,,,,,-83.0876628,42.335309,
7075,4691680372,,walk,,,,,,,,-83.0882946,42.3351023,
7076,4691680377,,walk,,,,,,,,-83.088547,42.335449,
7077,4691680378,,walk,,,,,,,,-83.0887595,42.3357907,
7078,4691680379,,walk,,,,,,,,-83.0888509,42.3357563,
7079,4691680380,,walk,,,,,,,,-83.0886469,42.335413,
7080,4691680385,,walk,,,,,,,,-83.0884534,42.3357816,
7081,4691680387,,walk,,,,,,,,-83.0885003,42.3358589,
7082,4691680389,,walk,,,,,,,,-83.0889013,42.3362738,
7083,4691680391,,walk,,,,,,,,-83.0890639,42.3361149,
7084,4691680392,,walk,,,,,,,,-83.0886654,42.3356394,
7085,4691680393,,walk,,,,,,,,-83.0887615,42.3356058,
7086,4691680395,,walk,,,,,,,,-83.0881397,42.335153,
7087,4691680396,,walk,,,,,,,,-83.0899262,42.336236,
7088,4691680399,,walk,,,,,,,,-83.088123,42.3347353,
7089,4691680402,,walk,,,,,,,,-83.0874513,42.334958,
7090,4691680404,,walk,,,,,,,,-83.0898985,42.3362688,
7091,4691680405,,walk,,,,,,,,-83.0899573,42.3363319,
7092,4691680406,,walk,,,,,,,,-83.0900765,42.3364678,
7093,4691680408,,walk,,,,,,,,-83.0917333,42.3392547,
7094,4691680409,,walk,,,,,,,,-83.0917259,42.339242,
7095,4691680412,,walk,,,,,,,,-83.0902602,42.3397023,
7096,4691680415,,walk,,,,,,,,-83.0886932,42.3370368,
7097,4691680419,,walk,,,,,,,,-83.0896238,42.3400256,
7098,4691680422,,walk,,,,,,,,-83.0892506,42.3401518,
7099,4691680426,,walk,,,,,,,,-83.0887454,42.3403064,
7100,4691680428,,walk,,,,,,,,-83.0889703,42.3406855,
7101,4691680432,,walk,,,,,,,,-83.0895621,42.3417016,
7102,4691680435,,walk,,,,,,,,-83.0909592,42.3412657,
7103,4691680438,,walk,,,,,,,,-83.0901479,42.3398674,
7104,4691680443,,walk,,,,,,,,-83.0903243,42.339813,
7105,4691680444,,walk,,,,,,,,-83.0918185,42.3393407,
7106,4691680446,,walk,,,,,,,,-83.0917882,42.3393502,
7107,4691680449,,walk,,,,,,,,-83.0926076,42.3407422,
7108,4691680451,,walk,,,,,,,,-83.0921623,42.3408782,
7109,4691680454,,walk,,,,,,,,-83.0915567,42.3410704,
7110,4691680456,,walk,,,,,,,,-83.0911402,42.3412053,
7111,4691680458,,walk,,,,,,,,-83.0918737,42.3393191,
7112,4691680459,,walk,,,,,,,,-83.0919335,42.3393023,
7113,4691680462,,walk,,,,,,,,-83.0919311,42.3392255,
7114,4691680464,,walk,,,,,,,,-83.0921098,42.3394447,
7115,4691680465,,walk,,,,,,,,-83.0929457,42.3391746,
7116,4691680466,,walk,,,,,,,,-83.0928558,42.3389433,
7117,4691680469,,walk,,,,,,,,-83.092927,42.3389891,
7118,4691680470,,walk,,,,,,,,-83.0929915,42.3389702,
7119,4691680471,,walk,,,,,,,,-83.0930426,42.3389554,
7120,4691680472,,walk,,,,,,,,-83.0930648,42.3389468,
7121,4691680473,,walk,,,,,,,,-83.0930082,42.3388593,
7122,4691680476,,walk,,,,,,,,-83.0921732,42.337445,
7123,4691680478,,walk,,,,,,,,-83.0928654,42.3372269,
7124,4691680481,,walk,,,,,,,,-83.0936692,42.3386293,
7125,4691680482,,walk,,,,,,,,-83.0929974,42.3388411,
7126,4691680494,,walk,,,,,,,,-83.0739609,42.3323769,
7127,4691680495,,walk,,,,,,,,-83.0874587,42.3353,
7128,4691680496,,walk,,,,,,,,-83.0884806,42.3350267,
7129,4691680497,,walk,,,,,,,,-83.0876133,42.335217,
7130,4691680498,,walk,,,,,,,,-83.0874668,42.3349844,
7131,4691680499,,walk,,,,,,,,-83.0874698,42.3349909,
7132,4691680500,,walk,,,,,,,,-83.087461,42.3349746,
7133,4692210692,,walk,,,,,,,,-83.0852071,42.3341399,
7134,4692210693,,walk,,,,,,,,-83.0848509,42.3334971,
7135,4692210697,,walk,,,,,,,,-83.0843346,42.3343934,
7136,4692210698,,walk,,,,,,,,-83.0855145,42.334963,
7137,4692210700,,walk,,,,,,,,-83.0848926,42.334649,
7138,4692210702,,walk,,,,,,,,-83.0851079,42.3345809,
7139,4692210703,,walk,,,,,,,,-83.0849336,42.3342709,
7140,4692210706,,walk,,,,,,,,-83.0851483,42.3340338,
7141,4692210707,,walk,,,,,,,,-83.0849275,42.3341021,
7142,4692210708,,walk,,,,,,,,-83.0845872,42.3342068,
7143,4692210710,,walk,,,,,,,,-83.0846386,42.3342952,
7144,4692210711,,walk,,,,,,,,-83.0843496,42.3337827,
7145,4692210713,,walk,,,,,,,,-83.0832565,42.3334643,
7146,4692210714,,walk,,,,,,,,-83.0835533,42.3339915,
7147,4692210715,,walk,,,,,,,,-83.0837749,42.3339214,
7148,4692210716,,walk,,,,,,,,-83.0835179,42.3334663,
7149,4692210717,,walk,,,,,,,,-83.0835147,42.33392,
7150,4692210718,,walk,,,,,,,,-83.0834315,42.3339766,
7151,4692210719,,walk,,,,,,,,-83.0835305,42.3339487,
7152,4692210721,,walk,,,,,,,,-83.0838865,42.3346163,
7153,4692210722,,walk,,,,,,,,-83.0838737,42.3345932,
7154,4692210724,,walk,,,,,,,,-83.0843644,42.3344472,
7155,4692210726,,walk,,,,,,,,-83.0843021,42.3343335,
7156,4692210727,,walk,,,,,,,,-83.0838147,42.3344906,
7157,4692210728,,walk,,,,,,,,-83.0855765,42.3350705,
7158,4692210729,,walk,,,,,,,,-83.085561,42.3350776,
7159,4692210731,,walk,,,,,,,,-83.0868638,42.3372191,
7160,4692210732,,walk,,,,,,,,-83.0868007,42.3372388,
7161,4692210733,,walk,,,,,,,,-83.0856431,42.3350499,
7162,4692210734,,walk,,,,,,,,-83.0854408,42.3346986,
7163,4692210735,,walk,,,,,,,,-83.08558,42.3349402,
7164,4692210736,,walk,,,,,,,,-83.0850383,42.3349,
7165,4692210737,,walk,,,,,,,,-83.0854788,42.3347645,
7166,4692210739,,walk,,,,,,,,-83.0851343,42.3342053,
7167,4692210740,,walk,,,,,,,,-83.0850508,42.3340629,
7168,4692210741,,walk,,,,,,,,-83.0849864,42.3340827,
7169,4692210742,,walk,,,,,,,,-83.0854375,42.3340689,
7170,4692210748,,walk,,,,,,,,-83.0857844,42.3340338,
7171,4692210750,,walk,,,,,,,,-83.0865906,42.3355663,
7172,4692210751,,walk,,,,,,,,-83.0875043,42.3353778,
7173,4692210754,,walk,,,,,,,,-83.0862571,42.3356709,
7174,4692210755,,walk,,,,,,,,-83.086111,42.3354026,
7175,4692210757,,walk,,,,,,,,-83.0865352,42.3352648,
7176,4692210758,,walk,,,,,,,,-83.0866775,42.3355002,
7177,4692210759,,walk,,,,,,,,-83.0866498,42.3354544,
7178,4692210763,,walk,,,,,,,,-83.0867335,42.33562,
7179,4692210764,,walk,,,,,,,,-83.0874019,42.3352098,
7180,4692210765,,walk,,,,,,,,-83.0868849,42.3361262,
7181,4692210766,,walk,,,,,,,,-83.0878556,42.3359646,
7182,4692210768,,walk,,,,,,,,-83.0874285,42.3361517,
7183,4692210775,,walk,,,,,,,,-83.0879536,42.3361224,
7184,4692210776,,walk,,,,,,,,-83.0879209,42.3360698,
7185,4692210777,,walk,,,,,,,,-83.0871799,42.3363665,
7186,4692210778,,walk,,,,,,,,-83.0869734,42.3360508,
7187,4692210780,,walk,,,,,,,,-83.0873296,42.3362242,
7188,4692210781,,walk,,,,,,,,-83.0874748,42.3362735,
7189,4692210782,,walk,,,,,,,,-83.087442,42.336222,
7190,4692210783,,walk,,,,,,,,-83.0874351,42.3361904,
7191,4692210784,,walk,,,,,,,,-83.0879024,42.3360406,
7192,4692210990,,walk,,,,,,,,-83.0859186,42.3360342,
7193,4692210996,,walk,,,,,,,,-83.0854739,42.3359392,
7194,4692211004,,walk,,,,,,,,-83.085711,42.3361646,
7195,4692211006,,walk,,,,,,,,-83.0863289,42.3364165,
7196,4692211007,,walk,,,,,,,,-83.085831,42.3363783,
7197,4692211008,,walk,,,,,,,,-83.0862336,42.3362502,
7198,4692211009,,walk,,,,,,,,-83.0866592,42.3369929,
7199,4692211012,,walk,,,,,,,,-83.0863151,42.3373825,
7200,4692211014,,walk,,,,,,,,-83.08656,42.3368229,
7201,4692211015,,walk,,,,,,,,-83.0865611,42.3370224,
7202,4692211016,,walk,,,,,,,,-83.0864632,42.3368528,
7203,4692211023,,walk,,,,,,,,-83.0873686,42.3367923,
7204,4692211028,,walk,,,,,,,,-83.0873337,42.3369389,
7205,4692211030,,walk,,,,,,,,-83.0870294,42.337034,
7206,4692211031,,walk,,,,,,,,-83.0873068,42.3368875,
7207,4692211032,,walk,,,,,,,,-83.0869995,42.3369837,
7208,4692211033,,walk,,,,,,,,-83.0870478,42.3371612,
7209,4692211034,,walk,,,,,,,,-83.0870935,42.3372268,
7210,4692211037,,walk,,,,,,,,-83.0883348,42.336758,
7211,4692211046,,walk,,,,,,,,-83.0876299,42.3352478,
7212,4692211049,,walk,,,,,,,,-83.0865027,42.3345915,
7213,4692211060,,walk,,,,,,,,-83.0846741,42.3336851,
7214,4692211061,,walk,,,,,,,,-83.0850067,42.334246,
7215,4692211062,,walk,,,,,,,,-83.085071,42.3342243,
7216,4692211063,,walk,,,,,,,,-83.0847423,42.3336626,
7217,4692211067,,walk,,,,,,,,-83.0845694,42.3334924,
7218,4692211074,,walk,,,,,,,,-83.0832617,42.3347939,
7219,4692211075,,walk,,,,,,,,-83.0833458,42.3347662,
7220,4692211076,,walk,,,,,,,,-83.0837325,42.3346382,
7221,4692211077,,walk,,,,,,,,-83.0837139,42.3346689,
7222,4692211078,,walk,,,,,,,,-83.0836993,42.3346493,
7223,4692211081,,walk,,,,,,,,-83.0833342,42.3348289,
7224,4692211087,,walk,,,,,,,,-83.0833033,42.3347804,
7225,4692211088,,walk,,,,,,,,-83.0837963,42.3346179,
7226,4692211189,,walk,,,,,,,,-83.0839007,42.3347112,
7227,4692211191,,walk,,,,,,,,-83.0837485,42.3347394,
7228,4692211192,,walk,,,,,,,,-83.0845987,42.3362129,
7229,4692211193,,walk,,,,,,,,-83.0837922,42.334745,
7230,4692211194,,walk,,,,,,,,-83.0837588,42.3347543,
7231,4692211197,,walk,,,,,,,,-83.0826288,42.335107,
7232,4692211198,,walk,,,,,,,,-83.0834378,42.3365326,
7233,4692211200,,walk,,,,,,,,-83.0834283,42.3365158,
7234,4692211201,,walk,,,,,,,,-83.0846675,42.3361302,
7235,4692211202,,walk,,,,,,,,-83.0845687,42.3361641,
7236,4692211204,,walk,,,,,,,,-83.0838474,42.3347291,
7237,4692211205,,walk,,,,,,,,-83.0837316,42.3347049,
7238,4692211206,,walk,,,,,,,,-83.0839039,42.3346516,
7239,4692211207,,walk,,,,,,,,-83.083929,42.3347016,
7240,4692211215,,walk,,,,,,,,-83.0846488,42.3344186,
7241,4692211217,,walk,,,,,,,,-83.086833,42.3339219,
7242,4692211222,,walk,,,,,,,,-83.0868569,42.3339333,
7243,4692211223,,walk,,,,,,,,-83.0867738,42.3338973,
7244,4692211224,,walk,,,,,,,,-83.0893098,42.3364538,
7245,4692211225,,walk,,,,,,,,-83.0892112,42.3364849,
7246,4737756136,,walk,,,,,,,,-83.0736902,42.3424,
7247,4737756142,,walk,,,,,,,,-83.0732977,42.3425959,
7248,4737985469,,walk,,,,,,,,-83.0648129,42.3398962,
7249,4737985472,,walk,,,,,,,,-83.0649964,42.3402168,
7250,4737985474,,walk,,,,,,,,-83.0652572,42.3406707,
7251,4737985476,,walk,,,,,,,,-83.0654421,42.3409925,
7252,4737985478,,walk,,,,,,,,-83.0656316,42.341321,
7253,4737985479,,walk,,,,,,,,-83.0657506,42.3415207,
7254,4737985480,,walk,,,,,,,,-83.0656555,42.3415482,
7255,4737985485,,walk,,,,,,,,-83.065942,42.341857,
7256,4737985486,,walk,,,,,,,,-83.0658491,42.3418841,
7257,4737985488,,walk,,,,,,,,-83.0660489,42.3420484,
7258,4737985490,,walk,,,,,,,,-83.0662344,42.3423713,
7259,4737985492,,walk,,,,,,,,-83.0664245,42.3427022,
7260,4737985494,,walk,,,,,,,,-83.0667363,42.3432446,
7261,4737985495,,walk,,,,,,,,-83.0669253,42.3435722,
7262,4738053876,,walk,,,,,,,,-83.0728687,42.3484529,
7263,4758015055,,walk,,,,,,,,-83.0952848,42.3318125,
7264,4758015056,,walk,,,,,,,,-83.0955043,42.3317722,
7265,4759401951,,walk,,,,,,,,-83.0663223,42.3439084,
7266,4759401957,,walk,,,,,,,,-83.0662824,42.3437741,
7267,4764281055,,walk,,,,,,,,-83.0423328,42.3305549,
7268,4764281056,,walk,,,,,,,,-83.0411693,42.3332447,
7269,4764281057,,walk,,,,,,,,-83.0478387,42.3480484,
7270,4764281058,,walk,,,,,,,,-83.0489436,42.3477673,
7271,4764281059,,walk,,,,,,,,-83.0496242,42.3474144,
7272,4771143425,,walk,,,,,,,,-83.0416604,42.3193832,
7273,4771143427,,walk,,,,,,,,-83.0417233,42.3195541,
7274,4771143436,,walk,,,,,,,,-83.0431767,42.3193508,
7275,4771143437,,walk,,,,,,,,-83.0433,42.3190444,
7276,4771143447,,walk,,,,,,,,-83.0433758,42.3192439,
7277,4771143455,,walk,,,,,,,,-83.0443205,42.3193082,
7278,4803067591,,walk,,,,,,,,-83.0783172,42.343464,
7279,4803067594,,walk,,,,,,,,-83.0780801,42.3435448,
7280,4813000901,,walk,,,,,,,,-83.0569328,42.3149789,
7281,4813000906,,walk,,,,,,,,-83.0568934,42.3130138,
7282,4813000907,,walk,,,,,,,,-83.0579542,42.3126456,
7283,4813000908,,walk,,,,,,,,-83.0574522,42.3128242,
7284,4813000912,,walk,,,,,,,,-83.0580783,42.314861,
7285,4825126259,,walk,,,,,,,,-83.0580307,42.3485754,
7286,4834554276,,walk,,,,,,,,-83.0788654,42.3184382,
7287,4834554277,,walk,,,,,,,,-83.079493,42.3200467,
7288,4834556091,,walk,,,,,,,,-83.0452105,42.3155578,
7289,4834556092,,walk,,,,,,,,-83.045753,42.3153803,
7290,4834556093,,walk,,,,,,,,-83.0462105,42.3151203,
7291,4834556095,,walk,,,,,,,,-83.0467887,42.3149643,
7292,4834556811,,walk,,,,,,,,-83.0418264,42.3144825,
7293,4834556813,,walk,,,,,,,,-83.0422829,42.3143033,
7294,4834556814,,walk,,,,,,,,-83.0420308,42.3139087,
7295,4834556822,,walk,,,,,,,,-83.0426743,42.3136792,
7296,4834556823,,walk,,,,,,,,-83.0436153,42.3151305,
7297,4834556824,,walk,,,,,,,,-83.0443617,42.3162739,
7298,4834556827,,walk,,,,,,,,-83.0405194,42.3142195,
7299,4834556837,,walk,,,,,,,,-83.0409165,42.3157811,
7300,4834556838,,walk,,,,,,,,-83.0416503,42.3169389,
7301,4834556840,,walk,,,,,,,,-83.0459227,42.3166485,
7302,4834556841,,walk,,,,,,,,-83.04633,42.3173468,
7303,4834556842,,walk,,,,,,,,-83.0460085,42.3178331,
7304,4834556848,,walk,,,,,,,,-83.0465089,42.3173005,
7305,4834556850,,walk,,,,,,,,-83.0466616,42.3175469,
7306,4834556851,,walk,,,,,,,,-83.047069,42.3174284,
7307,4834556859,,walk,,,,,,,,-83.0511873,42.3147227,
7308,4834556860,,walk,,,,,,,,-83.0517117,42.3145611,
7309,4834556861,,walk,,,,,,,,-83.05223,42.3144036,
7310,4834556869,,walk,,,,,,,,-83.0534791,42.3163629,
7311,4834556870,,walk,,,,,,,,-83.0529417,42.3164928,
7312,4834556871,,walk,,,,,,,,-83.0524162,42.3166429,
7313,4857111638,,walk,,,,,,,,-83.0566634,42.3349676,
7314,4857111639,,walk,,,,,,,,-83.0567656,42.3351463,
7315,4857779742,,walk,,,,,,,,-83.045705,42.3413877,
7316,4857779746,,walk,,,,,,,,-83.0469891,42.3408589,
7317,4857779762,,walk,,,,,,,,-83.0473564,42.3413353,
7318,4857779763,,walk,,,,,,,,-83.0475389,42.3416196,
7319,4857779764,,walk,,,,,,,,-83.0475042,42.3411759,
7320,4857779765,,walk,,,,,,,,-83.0477404,42.341552,
7321,4857779766,,walk,,,,,,,,-83.0476599,42.3410407,
7322,4857779767,,walk,,,,,,,,-83.0479492,42.341482,
7323,4857779775,,walk,,,,,,,,-83.0480287,42.3412347,
