id,x,y,id,old_node_id,id_int
6933862222,-83.022203,42.340339,6933862222,6933862222,31669
6933862251,-83.0202834,42.3402942,6933862251,6933862251,31670
6933862252,-83.0202497,42.3402516,6933862252,6933862252,31671
6933862253,-83.0203523,42.3403833,6933862253,6933862253,31672
6933862254,-83.0203697,42.340406,6933862254,6933862254,31673
6933862255,-83.0203238,42.3403464,6933862255,6933862255,31674
6933862256,-83.0202162,42.3402117,6933862256,6933862256,31675
6933862304,-83.0211869,42.3467689,6933862304,6933862304,31676
6933862309,-83.025209,42.3451314,6933862309,6933862309,31677
6933862313,-83.0207491,42.3469121,6933862313,6933862313,31678
6933862320,-83.0194342,42.3459111,6933862320,6933862320,31679
6933862324,-83.0201213,42.3467493,6933862324,6933862324,31680
6933862325,-83.020217,42.346797,6933862325,6933862325,31681
6933862335,-83.0211362,42.346868,6933862335,6933862335,31682
6933862342,-83.0213294,42.3469787,6933862342,6933862342,31683
6933862343,-83.021235,42.3468396,6933862343,6933862343,31684
6933862346,-83.0212795,42.3469994,6933862346,6933862346,31685
6933862357,-83.0224328,42.346324,6933862357,6933862357,31686
6933862358,-83.0233554,42.345931,6933862358,6933862358,31687
6933862359,-83.0235053,42.3458671,6933862359,6933862359,31688
6933862366,-83.0238547,42.3457144,6933862366,6933862366,31689
6933862367,-83.0253914,42.345066,6933862367,6933862367,31690
6933862375,-83.0257869,42.3450898,6933862375,6933862375,31691
6933862383,-83.0243861,42.3436822,6933862383,6933862383,31692
6933862384,-83.024351,42.3444097,6933862384,6933862384,31693
6933862456,-83.0232836,42.344977,6933862456,6933862456,31694
6933862465,-83.0187455,42.3448723,6933862465,6933862465,31695
6933862466,-83.0131353,42.3507476,6933862466,6933862466,31696
6933862467,-83.0130158,42.3507415,6933862467,6933862467,31697
6933862468,-83.0130744,42.3507445,6933862468,6933862468,31698
6933862470,-83.0131812,42.3507495,6933862470,6933862470,31699
6938360949,-83.0443825,42.3277641,6938360949,6938360949,31700
6938360951,-83.0441451,42.3275311,6938360951,6938360951,31701
6938360952,-83.0438862,42.3276124,6938360952,6938360952,31702
6938360954,-83.0438872,42.3274947,6938360954,6938360954,31703
6938387707,-83.0441987,42.3276585,6938387707,6938387707,31704
6938387708,-83.0443116,42.3280566,6938387708,6938387708,31705
6938387709,-83.0440075,42.3283423,6938387709,6938387709,31706
6938387710,-83.0439098,42.328027,6938387710,6938387710,31707
6938387711,-83.0439646,42.3276595,6938387711,6938387711,31708
6938387722,-83.0443643,42.3270606,6938387722,6938387722,31709
6938387760,-83.0433581,42.3269327,6938387760,6938387760,31710
6938387778,-83.0443834,42.3281199,6938387778,6938387778,31711
6938387780,-83.0441897,42.3275567,6938387780,6938387780,31712
6938387782,-83.0440788,42.327564,6938387782,6938387782,31713
6938387783,-83.0441124,42.3275637,6938387783,6938387783,31714
6938387784,-83.0440452,42.3275628,6938387784,6938387784,31715
6938387785,-83.0440107,42.3275603,6938387785,6938387785,31716
6938387801,-83.0441349,42.3264112,6938387801,6938387801,31717
6938387802,-83.044002,42.3264491,6938387802,6938387802,31718
6938387803,-83.044017,42.3264822,6938387803,6938387803,31719
6938387804,-83.0439072,42.3264762,6938387804,6938387804,31720
6938387805,-83.0440962,42.3264222,6938387805,6938387805,31721
6938387806,-83.0439155,42.326513,6938387806,6938387806,31722
6938387807,-83.0441191,42.3264512,6938387807,6938387807,31723
6938387821,-83.0401404,42.3277386,6938387821,6938387821,31724
6938387912,-83.0452476,42.3274587,6938387912,6938387912,31725
6938387946,-83.0453657,42.3261241,6938387946,6938387946,31726
6938387952,-83.0456132,42.3270713,6938387952,6938387952,31727
6938387977,-83.0470628,42.3320837,6938387977,6938387977,31728
6938387978,-83.0471075,42.332146,6938387978,6938387978,31729
6938387979,-83.0471495,42.3320731,6938387979,6938387979,31730
6938387980,-83.0462574,42.3321954,6938387980,6938387980,31731
6938387981,-83.0461992,42.3321628,6938387981,6938387981,31732
6938387983,-83.0463043,42.3319594,6938387983,6938387983,31733
6938387984,-83.0448834,42.3286579,6938387984,6938387984,31734
6938387985,-83.044937,42.3287149,6938387985,6938387985,31735
6938600598,-83.0380273,42.3285658,6938600598,6938600598,31736
6938600600,-83.0387186,42.3281965,6938600600,6938600600,31737
6938600601,-83.038682,42.3281457,6938600601,6938600601,31738
6938600602,-83.0379297,42.3284665,6938600602,6938600602,31739
6938600603,-83.0378864,42.3284184,6938600603,6938600603,31740
6938600604,-83.038645,42.3280941,6938600604,6938600604,31741
6938601982,-83.0532549,42.3408554,6938601982,6938601982,31742
6938601983,-83.0546066,42.3428643,6938601983,6938601983,31743
6938601984,-83.0552773,42.3431785,6938601984,6938601984,31744
6938635386,-83.0559628,42.3369779,6938635386,6938635386,31745
6938635387,-83.0555787,42.3363432,6938635387,6938635387,31746
6938635388,-83.055603,42.3363857,6938635388,6938635388,31747
6938635389,-83.0553096,42.3358642,6938635389,6938635389,31748
6938635390,-83.0551654,42.3360764,6938635390,6938635390,31749
6938635391,-83.0553527,42.3363722,6938635391,6938635391,31750
6938635392,-83.0552898,42.3360356,6938635392,6938635392,31751
6938635393,-83.0551398,42.3360227,6938635393,6938635393,31752
6938635394,-83.0552176,42.3359052,6938635394,6938635394,31753
6938635395,-83.0547455,42.3353338,6938635395,6938635395,31754
6938635396,-83.0476661,42.3329184,6938635396,6938635396,31755
6938635397,-83.0479677,42.3329702,6938635397,6938635397,31756
6938635398,-83.0480132,42.3329506,6938635398,6938635398,31757
6938635399,-83.0480313,42.3329428,6938635399,6938635399,31758
6938645153,-83.0560923,42.3387831,6938645153,6938645153,31759
6938645154,-83.0562525,42.3388434,6938645154,6938645154,31760
6938645155,-83.0562411,42.3387037,6938645155,6938645155,31761
6938645156,-83.0576931,42.3422096,6938645156,6938645156,31762
6938645157,-83.0584295,42.3431482,6938645157,6938645157,31763
6938645158,-83.0577419,42.3422718,6938645158,6938645158,31764
6938645159,-83.051434,42.3474593,6938645159,6938645159,31765
6938645161,-83.051035,42.3468582,6938645161,6938645161,31766
6938645163,-83.0512288,42.3471502,6938645163,6938645163,31767
6938645172,-83.0475138,42.3479135,6938645172,6938645172,31768
6938645175,-83.0480819,42.3486518,6938645175,6938645175,31769
6938645178,-83.0483072,42.3494009,6938645178,6938645178,31770
6938645180,-83.0488018,42.3499865,6938645180,6938645180,31771
6938645184,-83.0488046,42.3475745,6938645184,6938645184,31772
6938666285,-83.0482752,42.3477672,6938666285,6938666285,31773
6938666286,-83.0483969,42.3493672,6938666286,6938666286,31774
6938666321,-83.0485293,42.3493186,6938666321,6938666321,31775
6938666322,-83.0501406,42.3479459,6938666322,6938666322,31776
6938666323,-83.0475824,42.3480167,6938666323,6938666323,31777
6938666324,-83.0479506,42.3486975,6938666324,6938666324,31778
6938666325,-83.0497476,42.3472413,6938666325,6938666325,31779
6938666326,-83.0498621,42.3472708,6938666326,6938666326,31780
6938666327,-83.0502803,42.3478953,6938666327,6938666327,31781
6938666328,-83.0506822,42.3484955,6938666328,6938666328,31782
6938666329,-83.051096,42.3492602,6938666329,6938666329,31783
6938666330,-83.0511403,42.3491797,6938666330,6938666330,31784
6938711040,-83.050216,42.3249733,6938711040,6938711040,31785
6938711041,-83.0473354,42.3254923,6938711041,6938711041,31786
6938723172,-83.0460455,42.3265715,6938723172,6938723172,31787
6938840835,-83.0441368,42.3286452,6938840835,6938840835,31788
6946124813,-83.0327647,42.3216625,6946124813,6946124813,31789
6946154272,-83.0352767,42.3191069,6946154272,6946154272,31790
6946154273,-83.0352364,42.3189896,6946154273,6946154273,31791
6946154276,-83.0351611,42.3188762,6946154276,6946154276,31792
6954014057,-83.0549664,42.3682094,6954014057,6954014057,31793
6954014058,-83.0545442,42.3683754,6954014058,6954014058,31794
6954014059,-83.0546275,42.3685057,6954014059,6954014059,31795
6955108182,-83.0404548,42.3347004,6955108182,6955108182,31796
6960607674,-83.0597068,42.3473391,6960607674,6960607674,31797
6960607676,-83.0602251,42.3469275,6960607676,6960607676,31798
6960607677,-83.0596005,42.347195,6960607677,6960607677,31799
6960607678,-83.0594849,42.3470517,6960607678,6960607678,31800
6960804959,-83.0593483,42.346901,6960804959,6960804959,31801
6965096423,-83.0518741,42.3305283,6965096423,6965096423,31802
6965096424,-83.0549893,42.3298059,6965096424,6965096424,31803
6965096425,-83.0552828,42.3296806,6965096425,6965096425,31804
6965117197,-83.0561077,42.3334271,6965117197,6965117197,31805
6965117199,-83.0560069,42.3335584,6965117199,6965117199,31806
6965117226,-83.0561691,42.3335385,6965117226,6965117226,31807
6965117235,-83.0560534,42.3336803,6965117235,6965117235,31808
6965117273,-83.0560293,42.3336579,6965117273,6965117273,31809
6965117284,-83.0561936,42.3336509,6965117284,6965117284,31810
6965120407,-83.0584929,42.3316564,6965120407,6965120407,31811
6965120422,-83.0584915,42.3315385,6965120422,6965120422,31812
6965120424,-83.0617586,42.3315712,6965120424,6965120424,31813
6965120425,-83.0621566,42.3316955,6965120425,6965120425,31814
6965120427,-83.0604386,42.3315133,6965120427,6965120427,31815
6965121521,-83.0562891,42.3335637,6965121521,6965121521,31816
6965121524,-83.0561992,42.3336241,6965121524,6965121524,31817
6965121525,-83.0560118,42.3335509,6965121525,6965121525,31818
6965121575,-83.0560283,42.33354,6965121575,6965121575,31819
6965121629,-83.0576225,42.3331379,6965121629,6965121629,31820
6965121651,-83.057887,42.3330566,6965121651,6965121651,31821
6965121655,-83.056699,42.3334547,6965121655,6965121655,31822
6965121687,-83.0564196,42.3334894,6965121687,6965121687,31823
6965121704,-83.056322,42.3333251,6965121704,6965121704,31824
6965121705,-83.0562902,42.333324,6965121705,6965121705,31825
6965121734,-83.0561317,42.3331633,6965121734,6965121734,31826
6965121751,-83.0559834,42.3332266,6965121751,6965121751,31827
6965121773,-83.0572996,42.3325741,6965121773,6965121773,31828
6965121774,-83.0566761,42.332769,6965121774,6965121774,31829
6965121777,-83.0588571,42.3337036,6965121777,6965121777,31830
6965121780,-83.0587623,42.3335368,6965121780,6965121780,31831
6965121784,-83.0583141,42.3333187,6965121784,6965121784,31832
6965121786,-83.0590494,42.3346196,6965121786,6965121786,31833
6965121788,-83.0595851,42.3351348,6965121788,6965121788,31834
6965121789,-83.0596524,42.3352136,6965121789,6965121789,31835
6965121793,-83.0596165,42.3353054,6965121793,6965121793,31836
6965121798,-83.056519,42.3352745,6965121798,6965121798,31837
6965121799,-83.0564264,42.3352164,6965121799,6965121799,31838
6965121800,-83.0524845,42.3335582,6965121800,6965121800,31839
6965121803,-83.0532511,42.3328902,6965121803,6965121803,31840
6965121804,-83.0533671,42.3328569,6965121804,6965121804,31841
6965121805,-83.0533546,42.3330704,6965121805,6965121805,31842
6965121807,-83.0542826,42.3340293,6965121807,6965121807,31843
6965121808,-83.0543508,42.3341448,6965121808,6965121808,31844
6965121809,-83.0544209,42.3342635,6965121809,6965121809,31845
6965121810,-83.0533616,42.3337453,6965121810,6965121810,31846
6965121811,-83.0534326,42.3336573,6965121811,6965121811,31847
6965121812,-83.0548105,42.3333567,6965121812,6965121812,31848
6965121813,-83.0527116,42.3315521,6965121813,6965121813,31849
6965121816,-83.0501631,42.3311114,6965121816,6965121816,31850
6965121817,-83.0502876,42.33106,6965121817,6965121817,31851
6965121818,-83.0499799,42.3308715,6965121818,6965121818,31852
6965121819,-83.0507519,42.3311772,6965121819,6965121819,31853
6965121820,-83.0512752,42.3303141,6965121820,6965121820,31854
6965121821,-83.0508291,42.3305074,6965121821,6965121821,31855
6965121822,-83.0509118,42.3308946,6965121822,6965121822,31856
6966173606,-83.0326997,42.3855745,6966173606,6966173606,31857
6977533990,-83.0537809,42.3378583,6977533990,6977533990,31858
6978504056,-83.0842121,42.3313268,6978504056,6978504056,31859
6978504063,-83.0824923,42.3312264,6978504063,6978504063,31860
6979444223,-83.1017307,42.3285077,6979444223,6979444223,31861
6979444228,-83.1034433,42.3270909,6979444228,6979444228,31862
6979444229,-83.1030824,42.327975,6979444229,6979444229,31863
6979444230,-83.1029723,42.3278114,6979444230,6979444230,31864
6979444232,-83.1020017,42.3281824,6979444232,6979444232,31865
6979444233,-83.102119,42.3283561,6979444233,6979444233,31866
6979444234,-83.1029672,42.3280193,6979444234,6979444234,31867
6979444235,-83.1028599,42.3278544,6979444235,6979444235,31868
6979444238,-83.1039466,42.3276233,6979444238,6979444238,31869
6988840436,-83.0514773,42.3278416,6988840436,6988840436,31870
6988840437,-83.0536015,42.3269199,6988840437,6988840437,31871
6988840438,-83.0488093,42.3423153,6988840438,6988840438,31872
6988840439,-83.0542574,42.336296,6988840439,6988840439,31873
6988840440,-83.0564585,42.3378791,6988840440,6988840440,31874
6988840441,-83.0477148,42.3369189,6988840441,6988840441,31875
6988840445,-83.0471751,42.3368142,6988840445,6988840445,31876
6988840446,-83.047084,42.3368153,6988840446,6988840446,31877
6990235466,-83.0799081,42.3310188,6990235466,6990235466,31878
6990235468,-83.078889,42.3300502,6990235468,6990235468,31879
6990235469,-83.0707468,42.3294481,6990235469,6990235469,31880
6990235470,-83.0709425,42.3293898,6990235470,6990235470,31881
6990235471,-83.0709641,42.3293792,6990235471,6990235471,31882
6990235472,-83.0706022,42.3294789,6990235472,6990235472,31883
6990235473,-83.0698562,42.3278324,6990235473,6990235473,31884
6990235474,-83.0698861,42.3278222,6990235474,6990235474,31885
6990235475,-83.0697762,42.3278733,6990235475,6990235475,31886
6990235476,-83.0699282,42.3278059,6990235476,6990235476,31887
6990997039,-83.0704831,42.3331969,6990997039,6990997039,31888
6990997040,-83.0703496,42.3332325,6990997040,6990997040,31889
6990997043,-83.0704126,42.3332157,6990997043,6990997043,31890
6990997044,-83.0712333,42.3324383,6990997044,6990997044,31891
6990997052,-83.0660316,42.3323045,6990997052,6990997052,31892
6990997053,-83.0660374,42.3323148,6990997053,6990997053,31893
6990997054,-83.0658886,42.3323503,6990997054,6990997054,31894
6990997055,-83.0658938,42.3323596,6990997055,6990997055,31895
6990997056,-83.0658445,42.3322404,6990997056,6990997056,31896
6990997057,-83.0658293,42.3322452,6990997057,6990997057,31897
6990997058,-83.0659578,42.3322055,6990997058,6990997058,31898
6990997059,-83.065972,42.3322012,6990997059,6990997059,31899
6990997060,-83.0638435,42.3329918,6990997060,6990997060,31900
6990997061,-83.0637597,42.3328955,6990997061,6990997061,31901
6990997064,-83.0653392,42.3323999,6990997064,6990997064,31902
6991005588,-83.0673819,42.3322229,6991005588,6991005588,31903
6991005589,-83.0661401,42.3326257,6991005589,6991005589,31904
6991005590,-83.0662019,42.3326056,6991005590,6991005590,31905
6991005591,-83.0672336,42.332271,6991005591,6991005591,31906
6991005592,-83.0667918,42.3324143,6991005592,6991005592,31907
6991005593,-83.0666022,42.332077,6991005593,6991005593,31908
6991005594,-83.0666297,42.3321262,6991005594,6991005594,31909
6991466149,-83.0676038,42.3320526,6991466149,6991466149,31910
6991466150,-83.0673347,42.3321364,6991466150,6991466150,31911
6991466151,-83.0703205,42.3332395,6991466151,6991466151,31912
6991466154,-83.0704142,42.3292089,6991466154,6991466154,31913
6991466155,-83.0707933,42.3290957,6991466155,6991466155,31914
6991466156,-83.0704486,42.3291986,6991466156,6991466156,31915
6991466157,-83.0705756,42.3291607,6991466157,6991466157,31916
6991466158,-83.0706381,42.3291421,6991466158,6991466158,31917
6991466159,-83.0707642,42.3291044,6991466159,6991466159,31918
6991466160,-83.0705261,42.3291755,6991466160,6991466160,31919
6991466161,-83.0706857,42.3291279,6991466161,6991466161,31920
6991466162,-83.0701761,42.3287922,6991466162,6991466162,31921
6991466164,-83.0723673,42.3306457,6991466164,6991466164,31922
6991466166,-83.072301,42.330541,6991466166,6991466166,31923
6991466167,-83.0727021,42.3312437,6991466167,6991466167,31924
6991466168,-83.0726115,42.332488,6991466168,6991466168,31925
6991479746,-83.067455,42.3320992,6991479746,6991479746,31926
6991479747,-83.0735142,42.3338417,6991479747,6991479747,31927
6991479748,-83.0723294,42.3305859,6991479748,6991479748,31928
6991479749,-83.0717927,42.3308469,6991479749,6991479749,31929
6993675526,-83.0707416,42.3297909,6993675526,6993675526,31930
6993675527,-83.0695379,42.3300029,6993675527,6993675527,31931
6993675528,-83.069567,42.329994,6993675528,6993675528,31932
6993675529,-83.0696272,42.3300967,6993675529,6993675529,31933
6993675530,-83.069642,42.3301232,6993675530,6993675530,31934
6993675531,-83.0695131,42.330163,6993675531,6993675531,31935
6993675532,-83.0694841,42.330172,6993675532,6993675532,31936
6993675533,-83.0694249,42.3300698,6993675533,6993675533,31937
6993675534,-83.0694098,42.330043,6993675534,6993675534,31938
6993675537,-83.0712315,42.327389,6993675537,6993675537,31939
6993675540,-83.0710603,42.327442,6993675540,6993675540,31940
6993675541,-83.0702016,42.3277076,6993675541,6993675541,31941
6993675558,-83.0634438,42.3287745,6993675558,6993675558,31942
6993675578,-83.061653,42.3295455,6993675578,6993675578,31943
6993694685,-83.0617122,42.329313,6993694685,6993694685,31944
6993694701,-83.0617149,42.3292649,6993694701,6993694701,31945
6993694707,-83.0616986,42.3292174,6993694707,6993694707,31946
6993694713,-83.0616814,42.3290745,6993694713,6993694713,31947
6993694714,-83.0618024,42.3290984,6993694714,6993694714,31948
6993694717,-83.0617343,42.3291079,6993694717,6993694717,31949
6993694720,-83.0778613,42.3315069,6993694720,6993694720,31950
6993694721,-83.0780403,42.3315051,6993694721,6993694721,31951
6993694723,-83.0805656,42.3314941,6993694723,6993694723,31952
6993694724,-83.0803883,42.331495,6993694724,6993694724,31953
6993694750,-83.083513,42.3296201,6993694750,6993694750,31954
6993694751,-83.0832834,42.3296931,6993694751,6993694751,31955
6993694752,-83.0834037,42.3296548,6993694752,6993694752,31956
6993694753,-83.082235,42.3278816,6993694753,6993694753,31957
6993694754,-83.0822426,42.3278954,6993694754,6993694754,31958
6993694755,-83.0761207,42.3307557,6993694755,6993694755,31959
6993694758,-83.0760085,42.3305449,6993694758,6993694758,31960
6993694759,-83.0759177,42.3305732,6993694759,6993694759,31961
6993694760,-83.0760332,42.3307824,6993694760,6993694760,31962
6993694761,-83.0635809,42.3282587,6993694761,6993694761,31963
6993694762,-83.062613,42.3286762,6993694762,6993694762,31964
6993694763,-83.0713282,42.3273591,6993694763,6993694763,31965
6993694764,-83.0631113,42.3284601,6993694764,6993694764,31966
6993699848,-83.0853916,42.3314708,6993699848,6993699848,31967
6993699849,-83.0860836,42.331465,6993699849,6993699849,31968
6993699850,-83.086608,42.3314616,6993699850,6993699850,31969
6993699851,-83.0875454,42.3314569,6993699851,6993699851,31970
6993699852,-83.0877412,42.3313,6993699852,6993699852,31971
6993699855,-83.0878095,42.3316022,6993699855,6993699855,31972
6993699856,-83.087664,42.3315993,6993699856,6993699856,31973
6993699858,-83.0865698,42.3313244,6993699858,6993699858,31974
6993699859,-83.0862117,42.3313252,6993699859,6993699859,31975
6993699860,-83.0855217,42.3313286,6993699860,6993699860,31976
6993699861,-83.0852656,42.3316059,6993699861,6993699861,31977
6993699862,-83.0851597,42.3313329,6993699862,6993699862,31978
6993699863,-83.084079,42.3314957,6993699863,6993699863,31979
6993699864,-83.0841086,42.3314758,6993699864,6993699864,31980
6993699866,-83.0842276,42.3313941,6993699866,6993699866,31981
6993699867,-83.0866433,42.3315988,6993699867,6993699867,31982
6995088184,-83.1073175,42.3030715,6995088184,6995088184,31983
6995103086,-83.1102042,42.3019143,6995103086,6995103086,31984
6995602918,-83.0689207,42.3599489,6995602918,6995602918,31985
6995602919,-83.0688314,42.3599757,6995602919,6995602919,31986
6995602920,-83.0687912,42.3599864,6995602920,6995602920,31987
6995602923,-83.0685152,42.360162,6995602923,6995602923,31988
6995602925,-83.068827,42.3600575,6995602925,6995602925,31989
6995602926,-83.0688697,42.3600443,6995602926,6995602926,31990
6995602927,-83.0689587,42.3600155,6995602927,6995602927,31991
6995602934,-83.0681903,42.3602572,6995602934,6995602934,31992
6997564747,-83.0705017,42.3690915,6997564747,6997564747,31993
6997564764,-83.0629862,42.3626731,6997564764,6997564764,31994
6997564765,-83.0623794,42.3623511,6997564765,6997564765,31995
6997564766,-83.0618245,42.3618413,6997564766,6997564766,31996
6997564767,-83.0616671,42.3612624,6997564767,6997564767,31997
6997564769,-83.0619917,42.3595218,6997564769,6997564769,31998
6997756242,-83.0301874,42.3392054,6997756242,6997756242,31999
6997756243,-83.0301588,42.339191,6997756243,6997756243,32000
6997756244,-83.0299526,42.3393089,6997756244,6997756244,32001
6997756245,-83.0298211,42.3393603,6997756245,6997756245,32002
6997756246,-83.0298029,42.3393683,6997756246,6997756246,32003
6997756247,-83.0299071,42.3393267,6997756247,6997756247,32004
6997756248,-83.030094,42.3392464,6997756248,6997756248,32005
6997756249,-83.0296347,42.339106,6997756249,6997756249,32006
6997756250,-83.0278914,42.339836,6997756250,6997756250,32007
6997756251,-83.0279081,42.3398582,6997756251,6997756251,32008
6997756252,-83.0279785,42.3399433,6997756252,6997756252,32009
6997756253,-83.0280133,42.3399948,6997756253,6997756253,32010
6997756254,-83.0280837,42.340083,6997756254,6997756254,32011
6997756255,-83.0280989,42.3401025,6997756255,6997756255,32012
6997756256,-83.0280464,42.3400363,6997756256,6997756256,32013
6997756257,-83.0279472,42.3399055,6997756257,6997756257,32014
6997756258,-83.0296249,42.3390919,6997756258,6997756258,32015
6997756259,-83.0296888,42.3392078,6997756259,6997756259,32016
6997756260,-83.0296666,42.339166,6997756260,6997756260,32017
6997756261,-83.0297602,42.3393076,6997756261,6997756261,32018
6997756262,-83.0297682,42.3390275,6997756262,6997756262,32019
6997756263,-83.029994,42.3389439,6997756263,6997756263,32020
6997756264,-83.0300574,42.3390531,6997756264,6997756264,32021
6997756266,-83.0300315,42.3390085,6997756266,6997756266,32022
6997756267,-83.0301294,42.3391515,6997756267,6997756267,32023
6997803793,-83.0391427,42.350566,6997803793,6997803793,32024
6997803795,-83.0392645,42.3505053,6997803795,6997803795,32025
6997803797,-83.038719,42.3507733,6997803797,6997803797,32026
6997803799,-83.038712,42.3507197,6997803799,6997803799,32027
6997803800,-83.0384313,42.3509388,6997803800,6997803800,32028
6997803801,-83.0383802,42.3509557,6997803801,6997803801,32029
6997803802,-83.038545,42.3508919,6997803802,6997803802,32030
6997803803,-83.0385142,42.3509059,6997803803,6997803803,32031
6997803804,-83.0384908,42.3509163,6997803804,6997803804,32032
6997803807,-83.0387101,42.3507825,6997803807,6997803807,32033
6997803808,-83.0384674,42.3509268,6997803808,6997803808,32034
6997803814,-83.0406662,42.3542659,6997803814,6997803814,32035
6997803819,-83.0407747,42.3544175,6997803819,6997803819,32036
6997803829,-83.0413464,42.3551765,6997803829,6997803829,32037
6997803847,-83.0355472,42.3473598,6997803847,6997803847,32038
6997803952,-83.0292119,42.3392692,6997803952,6997803952,32039
6997803953,-83.0281355,42.3397312,6997803953,6997803953,32040
6997803954,-83.0299125,42.3389737,6997803954,6997803954,32041
6997803955,-83.0297229,42.3390481,6997803955,6997803955,32042
6997832828,-83.0273264,42.3344539,6997832828,6997832828,32043
6998856524,-83.0273963,42.334492,6998856524,6998856524,32044
6998856531,-83.0273604,42.334439,6998856531,6998856531,32045
6998856556,-83.0272179,42.333094,6998856556,6998856556,32046
6998856583,-83.0302127,42.3338175,6998856583,6998856583,32047
6998856584,-83.030139,42.333844,6998856584,6998856584,32048
6998856596,-83.0304836,42.333664,6998856596,6998856596,32049
6998856597,-83.0303776,42.3337097,6998856597,6998856597,32050
6998856598,-83.0303129,42.3339598,6998856598,6998856598,32051
6998856599,-83.0299813,42.333466,6998856599,6998856599,32052
6998856604,-83.0304635,42.3339031,6998856604,6998856604,32053
6998856605,-83.0302395,42.3338558,6998856605,6998856605,32054
6998856620,-83.0303626,42.3338818,6998856620,6998856620,32055
6998856622,-83.0303217,42.3338731,6998856622,6998856622,32056
6998856624,-83.0303602,42.3338854,6998856624,6998856624,32057
6998856630,-83.0308333,42.3337431,6998856630,6998856630,32058
6998856631,-83.0317713,42.3326691,6998856631,6998856631,32059
6998856632,-83.0329525,42.3321609,6998856632,6998856632,32060
6998856633,-83.033034,42.3327913,6998856633,6998856633,32061
6998856634,-83.0298395,42.3335193,6998856634,6998856634,32062
6998856640,-83.0299068,42.333494,6998856640,6998856640,32063
6998856641,-83.0290962,42.3344803,6998856641,6998856641,32064
6998856642,-83.0291382,42.3344622,6998856642,6998856642,32065
6998856643,-83.0297533,42.3341969,6998856643,6998856643,32066
6998856644,-83.0297942,42.3341792,6998856644,6998856644,32067
6999153096,-83.0326894,42.3311498,6999153096,6999153096,32068
6999153097,-83.0325743,42.3310147,6999153097,6999153097,32069
6999153102,-83.0328306,42.3310923,6999153102,6999153102,32070
7000659221,-83.0896104,42.3054579,7000659221,7000659221,32071
7000659222,-83.089521,42.3053995,7000659222,7000659222,32072
7000659223,-83.0893313,42.3052149,7000659223,7000659223,32073
7000659232,-83.0892873,42.302645,7000659232,7000659232,32074
7000659249,-83.0887757,42.3046099,7000659249,7000659249,32075
7000659250,-83.0890044,42.3048589,7000659250,7000659250,32076
7000659254,-83.0891491,42.3041074,7000659254,7000659254,32077
7000729185,-83.0531156,42.3762842,7000729185,7000729185,32078
7000729186,-83.0532595,42.3763963,7000729186,7000729186,32079
7003276371,-83.0341716,42.3491339,7003276371,7003276371,32080
7003276372,-83.0341545,42.3491508,7003276372,7003276372,32081
7003276373,-83.0341004,42.3492141,7003276373,7003276373,32082
7003276374,-83.0340788,42.3492378,7003276374,7003276374,32083
7003276375,-83.0340162,42.3493162,7003276375,7003276375,32084
7003276376,-83.0339062,42.3487917,7003276376,7003276376,32085
7003276377,-83.0337,42.3487942,7003276377,7003276377,32086
7003276378,-83.0339818,42.3485465,7003276378,7003276378,32087
7003276379,-83.0340147,42.3485708,7003276379,7003276379,32088
7003276380,-83.0340078,42.3485456,7003276380,7003276380,32089
7003276381,-83.0345925,42.3486014,7003276381,7003276381,32090
7003291694,-83.0325078,42.3494158,7003291694,7003291694,32091
7003291695,-83.0335024,42.3490103,7003291695,7003291695,32092
7003291704,-83.0336634,42.3487942,7003291704,7003291704,32093
7003291705,-83.0338361,42.34856,7003291705,7003291705,32094
7003291710,-83.0307452,42.3506909,7003291710,7003291710,32095
7003291712,-83.0306024,42.3497649,7003291712,7003291712,32096
7003291717,-83.0306929,42.3505995,7003291717,7003291717,32097
7003291718,-83.0307195,42.3506459,7003291718,7003291718,32098
7003291719,-83.0314991,42.352535,7003291719,7003291719,32099
7003291720,-83.0298696,42.3500757,7003291720,7003291720,32100
7003291721,-83.0290525,42.3535842,7003291721,7003291721,32101
7003291722,-83.0303521,42.3508039,7003291722,7003291722,32102
7003291723,-83.0308135,42.3515003,7003291723,7003291723,32103
7003291724,-83.0312694,42.3521883,7003291724,7003291724,32104
7003291725,-83.0310461,42.3518513,7003291725,7003291725,32105
7003291726,-83.028597,42.352895,7003291726,7003291726,32106
7003291727,-83.0288685,42.3523313,7003291727,7003291727,32107
7003291728,-83.0284008,42.3516422,7003291728,7003291728,32108
7003291729,-83.030128,42.3504657,7003291729,7003291729,32109
7003291730,-83.0281681,42.3512992,7003291730,7003291730,32110
7003291731,-83.0305876,42.3511593,7003291731,7003291731,32111
7003291732,-83.0286348,42.351987,7003291732,7003291732,32112
7003291733,-83.0275126,42.3537993,7003291733,7003291733,32113
7003291734,-83.02612,42.3516902,7003291734,7003291734,32114
7003291735,-83.0266003,42.3524176,7003291735,7003291735,32115
7003291736,-83.0270573,42.3531097,7003291736,7003291736,32116
7003291737,-83.0249954,42.3521692,7003291737,7003291737,32117
7003291738,-83.0282133,42.3570485,7003291738,7003291738,32118
7003291739,-83.0254794,42.3529012,7003291739,7003291739,32119
7003291740,-83.0259341,42.3535887,7003291740,7003291740,32120
7003291741,-83.0263958,42.3542824,7003291741,7003291741,32121
7003291742,-83.0273064,42.3556639,7003291742,7003291742,32122
